bowler,date,venue,bowling_team,rolling_avg_wickets,overs_bowled_last5,venue_wicket_rate,bowler_career_avg,next_match_wicket
R Bhatia,2016-05-05,Feroz Shah Kotla,Rising Pune Supergiants,0.6,3.2333333333333334,0.5,0.9176470588235294,0.0
P Negi,2016-05-05,Feroz Shah Kotla,Delhi Daredevils,0.2,1.6,0.5,0.7272727272727273,1.0
M Ashwin,2016-05-05,Feroz Shah Kotla,Rising Pune Supergiants,0.2,2.5333333333333337,0.0,0.875,0.0
A Mishra,2016-05-05,Feroz Shah Kotla,Delhi Daredevils,0.8,3.4666666666666672,1.5,1.2095238095238094,0.0
JP Duminy,2016-05-05,Feroz Shah Kotla,Delhi Daredevils,0.4,2.033333333333333,0.5,0.5,0.0
AB Dinda,2016-05-05,Feroz Shah Kotla,Rising Pune Supergiants,1.6,3.5,0.6666666666666666,1.1363636363636365,0.0
R Ashwin,2016-05-05,Feroz Shah Kotla,Rising Pune Supergiants,0.4,3.4,1.2,1.0,0.0
Yuvraj Singh,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,0.2,1.6333333333333335,1.0,0.578125,0.0
MC Henriques,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.0,3.5,1.25,0.9393939393939394,1.0
A Nehra,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.2,3.6333333333333337,0.8,1.3246753246753247,3.0
Mustafizur Rahman,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.2,3.7,1.2,1.2857142857142858,3.0
BB Sran,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.0,4.233333333333333,1.0,0.8333333333333334,2.0
B Kumar,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.6,3.9333333333333336,1.0,1.1363636363636365,1.0
DS Kulkarni,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,1.0,3.4333333333333336,1.0,1.1016949152542372,1.0
PJ Sangwan,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,0.6,3.033333333333333,0.0,1.09375,2.0
RA Jadeja,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,0.6,2.833333333333333,1.0,0.8723404255319149,0.0
P Kumar,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,0.6,3.2,0.8333333333333334,0.839622641509434,2.0
S Kaushik,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,1.3333333333333333,3.7777777777777772,0.0,1.3333333333333333,0.0
DJ Bravo,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,1.0,3.9333333333333327,2.3333333333333335,1.3541666666666667,0.0
R Ashwin,2016-05-07,M Chinnaswamy Stadium,Rising Pune Supergiants,0.6,3.633333333333333,0.5,1.0,1.0
MP Stoinis,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,0.6666666666666666,3.0,1.0,0.6666666666666666,0.0
CH Morris,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Daredevils,1.4,3.9,2.0,1.1764705882352942,2.0
A Zampa,2016-05-07,M Chinnaswamy Stadium,Rising Pune Supergiants,1.5,3.1666666666666665,1.0,1.5,6.0
VR Aaron,2016-05-07,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.4,3.7,0.42857142857142855,1.0689655172413792,0.0
Mohammed Shami,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Daredevils,1.2,3.766666666666667,1.5,0.85,1.0
KC Cariappa,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,0.5,2.5,0.0,0.5,2.0
CJ Jordan,2016-05-07,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.0,2.8333333333333335,0.0,0.0,0.0
MM Sharma,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.8,3.833333333333333,1.75,1.3636363636363635,0.0
CR Brathwaite,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Daredevils,1.0,2.9,0.0,1.0,3.0
RP Singh,2016-05-07,M Chinnaswamy Stadium,Rising Pune Supergiants,0.4,2.7666666666666666,1.4545454545454546,1.225,1.0
Z Khan,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Daredevils,1.6,4.0,0.0,1.2530120481927711,1.0
Sandeep Sharma,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.2,3.766666666666667,1.0,1.3513513513513513,3.0
STR Binny,2016-05-07,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.2,1.4,1.5,0.5111111111111111,0.0
SR Watson,2016-05-07,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.2,3.9,1.5714285714285714,1.0649350649350648,2.0
NLTC Perera,2016-05-07,M Chinnaswamy Stadium,Rising Pune Supergiants,1.2,3.3333333333333335,1.0,1.125,0.0
R Bhatia,2016-05-07,M Chinnaswamy Stadium,Rising Pune Supergiants,1.0,3.5,0.0,0.9302325581395349,0.0
AR Patel,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.4,3.4,0.75,1.0512820512820513,1.0
AB Dinda,2016-05-07,M Chinnaswamy Stadium,Rising Pune Supergiants,1.8,3.9,1.2857142857142858,1.1343283582089552,0.0
A Mishra,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Daredevils,1.0,3.766666666666667,0.0,1.2075471698113207,2.0
S Nadeem,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Daredevils,0.4,3.3333333333333335,1.0,0.7272727272727273,0.0
YS Chahal,2016-05-07,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.4,3.8666666666666663,1.4285714285714286,1.2424242424242424,2.0
RA Jadeja,2016-05-08,Eden Gardens,Gujarat Lions,0.6,2.6333333333333333,1.0,0.8631578947368421,0.0
Mustafizur Rahman,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.4,3.6666666666666665,0.0,1.375,0.0
BB Sran,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.2,4.033333333333334,0.0,0.8571428571428571,1.0
M Morkel,2016-05-08,Eden Gardens,Kolkata Knight Riders,1.4,3.9666666666666672,1.7142857142857142,1.3076923076923077,0.0
KA Pollard,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.8,1.8333333333333335,2.0,0.8589743589743589,0.0
DJ Bravo,2016-05-08,Eden Gardens,Gujarat Lions,1.4,3.9333333333333327,1.4285714285714286,1.3608247422680413,0.0
Shakib Al Hasan,2016-05-08,Eden Gardens,Kolkata Knight Riders,0.4,3.4333333333333327,1.2857142857142858,1.2162162162162162,1.0
KH Pandya,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.4,3.0,1.0,0.5,1.0
AD Russell,2016-05-08,Eden Gardens,Kolkata Knight Riders,2.2,3.4666666666666672,1.5,1.096774193548387,1.0
A Nehra,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,0.6,3.6,2.0,1.3076923076923077,5.0
HH Pandya,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.4,2.066666666666667,1.0,0.25,0.0
S Kaushik,2016-05-08,Eden Gardens,Gujarat Lions,1.0,3.875,0.5,1.0,0.0
Harbhajan Singh,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.6,3.5333333333333328,0.0,1.0508474576271187,0.0
DR Smith,2016-05-08,Eden Gardens,Gujarat Lions,0.4,2.0333333333333337,1.0,0.5483870967741935,0.0
B Kumar,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.8,3.9333333333333336,0.6666666666666666,1.1492537313432836,1.0
P Kumar,2016-05-08,Eden Gardens,Gujarat Lions,0.8,3.4333333333333336,0.3333333333333333,0.8411214953271028,2.0
UT Yadav,2016-05-08,Eden Gardens,Kolkata Knight Riders,1.4,3.0,0.6923076923076923,1.141025641025641,4.0
JJ Bumrah,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,2.0,4.066666666666666,2.25,0.9615384615384616,1.0
TG Southee,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.8,3.9333333333333327,1.0,0.8695652173913043,1.0
DS Kulkarni,2016-05-08,Eden Gardens,Gujarat Lions,1.2,3.4333333333333336,0.0,1.1166666666666667,1.0
MC Henriques,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.2,3.3333333333333335,1.0,0.9411764705882353,1.0
PV Tambe,2016-05-08,Eden Gardens,Gujarat Lions,1.0,2.433333333333333,1.0,0.9032258064516129,0.0
PP Chawla,2016-05-08,Eden Gardens,Kolkata Knight Riders,1.0,3.3,1.1875,1.0336134453781514,2.0
MJ McClenaghan,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,1.4,4.233333333333333,0.0,1.4761904761904763,1.0
Sandeep Sharma,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.4,4.166666666666667,1.0,1.3421052631578947,2.0
STR Binny,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,0.2,1.6,0.4,0.5,0.0
KC Cariappa,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,0.6666666666666666,3.055555555555556,1.0,0.6666666666666666,0.0
MM Sharma,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.8,3.9666666666666663,1.4,1.3392857142857142,2.0
AR Patel,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.0,3.6,0.6,1.025,1.0
CJ Jordan,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,2.0,4.166666666666667,0.0,2.0,0.0
Iqbal Abdulla,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,0.8,3.766666666666667,0.0,0.9512195121951219,2.0
VR Aaron,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,0.0,3.4,0.0,1.0333333333333334,2.0
Anureet Singh,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.0,3.3666666666666663,2.0,1.125,1.0
YS Chahal,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,1.2,3.9666666666666663,2.0,1.2352941176470589,1.0
MP Stoinis,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.25,3.291666666666667,2.0,1.25,4.0
SR Watson,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,1.8,3.9333333333333336,1.0,1.0897435897435896,0.0
R Bhatia,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,0.6,3.5,0.5,0.9195402298850575,2.0
Yuvraj Singh,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,0.2,1.8333333333333333,0.0,0.5692307692307692,0.0
MC Henriques,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.4,3.5,1.0,0.9428571428571428,2.0
R Ashwin,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,0.6,3.333333333333333,0.0,0.9903846153846154,2.0
A Nehra,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.0,3.4,3.0,1.3291139240506329,1.0
BB Sran,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.0,3.8333333333333335,2.0,1.0,0.0
AB Dinda,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,1.8,3.9666666666666663,2.0,1.1176470588235294,0.0
NLTC Perera,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,0.8,3.2333333333333334,0.0,1.0909090909090908,0.0
B Kumar,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.2,3.7,0.75,1.1470588235294117,0.0
A Zampa,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,2.0,4.0,0.0,2.0,0.0
Mustafizur Rahman,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,1.8,3.5333333333333337,3.0,1.5555555555555556,0.0
CJ Jordan,2016-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.0,4.166666666666667,2.0,1.0,4.0
MJ McClenaghan,2016-05-11,M Chinnaswamy Stadium,Mumbai Indians,1.4,4.2666666666666675,1.0,1.4545454545454546,2.0
YS Chahal,2016-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.2,3.9,1.4,1.2571428571428571,3.0
Harbhajan Singh,2016-05-11,M Chinnaswamy Stadium,Mumbai Indians,1.0,3.9,1.1666666666666667,1.0588235294117647,0.0
KH Pandya,2016-05-11,M Chinnaswamy Stadium,Mumbai Indians,0.0,2.2666666666666666,1.0,0.42857142857142855,0.0
JJ Bumrah,2016-05-11,M Chinnaswamy Stadium,Mumbai Indians,1.2,4.066666666666666,2.0,0.9259259259259259,0.0
VR Aaron,2016-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.0,3.6,0.375,1.0,0.0
S Aravind,2016-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.2,3.266666666666667,1.7777777777777777,1.619047619047619,1.0
STR Binny,2016-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.2,1.8333333333333333,1.0,0.48936170212765956,0.0
TG Southee,2016-05-11,M Chinnaswamy Stadium,Mumbai Indians,0.8,3.9333333333333327,3.0,0.8333333333333334,1.0
KA Pollard,2016-05-11,M Chinnaswamy Stadium,Mumbai Indians,0.6,2.033333333333333,1.3333333333333333,0.8481012658227848,0.0
SR Watson,2016-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.8,3.866666666666667,1.75,1.1012658227848102,0.0
A Nehra,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,2.0,3.7333333333333334,0.6666666666666666,1.375,0.0
Mohammed Shami,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,0.8,3.5666666666666664,1.0,0.8571428571428571,0.0
Mustafizur Rahman,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.2,3.5333333333333337,1.3333333333333333,1.4,1.0
JP Duminy,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,0.2,1.4333333333333331,0.0,0.4888888888888889,1.0
J Yadav,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,0.6,3.0333333333333337,0.5,0.6,0.0
BB Sran,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.0,3.8333333333333335,1.0,1.0,2.0
MC Henriques,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.2,3.2666666666666666,1.2307692307692308,0.9444444444444444,1.0
Yuvraj Singh,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,0.2,1.8333333333333333,0.75,0.5606060606060606,0.0
B Kumar,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,1.2,3.7333333333333334,1.0625,1.144927536231884,2.0
CH Morris,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,1.8,3.9333333333333336,1.0,1.2,2.0
NM Coulter-Nile,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,1.8,4.033333333333333,0.0,1.3571428571428572,0.0
A Mishra,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,0.6,3.8,1.3181818181818181,1.1962616822429906,1.0
DJ Hooda,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,0.4,2.733333333333333,0.0,0.2222222222222222,0.0
MP Stoinis,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,1.0,3.2333333333333334,1.5,1.0,0.0
JJ Bumrah,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,1.4,4.0,0.0,0.9285714285714286,3.0
TG Southee,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,1.0,4.066666666666666,0.5,0.84,1.0
KC Cariappa,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,1.0,3.041666666666667,0.0,1.0,0.0
KH Pandya,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.2,2.2333333333333334,0.0,0.5,3.0
MJ McClenaghan,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,1.2,4.2,1.0,1.434782608695652,1.0
AR Patel,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,1.2,4.033333333333333,0.5,1.024390243902439,1.0
MM Sharma,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,1.4,3.9666666666666663,3.0,1.3157894736842106,0.0
Sandeep Sharma,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,1.6,4.2,0.5,1.3846153846153846,1.0
Harbhajan Singh,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.8,3.9,1.0,1.05,1.0
P Kumar,2016-05-14,M Chinnaswamy Stadium,Gujarat Lions,1.2,3.4333333333333336,1.0625,0.8518518518518519,0.0
DR Smith,2016-05-14,M Chinnaswamy Stadium,Gujarat Lions,0.6,2.2666666666666666,1.0,0.5625,4.0
CH Gayle,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.6,1.2666666666666666,0.8,0.5151515151515151,0.0
DS Kulkarni,2016-05-14,M Chinnaswamy Stadium,Gujarat Lions,0.8,3.4666666666666672,1.3333333333333333,1.1147540983606556,2.0
S Aravind,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.4,3.6333333333333337,1.7,1.5909090909090908,2.0
S Kaushik,2016-05-14,M Chinnaswamy Stadium,Gujarat Lions,0.8,3.3,2.0,0.8,2.0
Sachin Baby,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.0,2.75,0.0,0.0,1.0
R Ashwin,2016-05-14,Eden Gardens,Rising Pune Supergiants,0.6,3.3666666666666663,0.8571428571428571,0.9904761904761905,0.0
CJ Jordan,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.6666666666666666,3.9444444444444446,1.0,0.6666666666666666,0.0
SR Watson,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.6,3.8,1.5555555555555556,1.0875,0.0
AS Rajpoot,2016-05-14,Eden Gardens,Kolkata Knight Riders,0.5,2.083333333333333,0.5,0.5,0.0
M Ashwin,2016-05-14,Eden Gardens,Rising Pune Supergiants,0.2,2.7333333333333334,1.25,0.7777777777777778,2.0
A Zampa,2016-05-14,Eden Gardens,Rising Pune Supergiants,4.0,4.0,1.0,4.0,3.0
DJ Bravo,2016-05-14,M Chinnaswamy Stadium,Gujarat Lions,1.4,3.9,1.0,1.346938775510204,1.0
Shakib Al Hasan,2016-05-14,Eden Gardens,Kolkata Knight Riders,0.6,3.4333333333333327,1.2666666666666666,1.2105263157894737,0.0
VR Aaron,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.4,3.633333333333333,0.5555555555555556,1.03125,0.0
AB Dinda,2016-05-14,Eden Gardens,Rising Pune Supergiants,1.0,3.9333333333333336,1.1666666666666667,1.1014492753623188,3.0
STR Binny,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.2,1.8333333333333333,0.75,0.4791666666666667,0.0
PP Chawla,2016-05-14,Eden Gardens,Kolkata Knight Riders,1.2,3.4666666666666663,1.2352941176470589,1.0416666666666667,0.0
M Morkel,2016-05-14,Eden Gardens,Kolkata Knight Riders,1.0,3.833333333333333,1.5,1.2878787878787878,0.0
RA Jadeja,2016-05-14,M Chinnaswamy Stadium,Gujarat Lions,0.6,3.033333333333333,1.0,0.8541666666666666,0.0
YS Chahal,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.4,4.2333333333333325,1.375,1.25,1.0
SP Narine,2016-05-14,Eden Gardens,Kolkata Knight Riders,1.2,3.8666666666666663,1.6,1.4754098360655739,1.0
AD Russell,2016-05-14,Eden Gardens,Kolkata Knight Riders,2.4,3.7,1.4545454545454546,1.09375,0.0
Sandeep Sharma,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.8,4.166666666666666,1.3333333333333333,1.4,1.0
Z Khan,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,1.6,3.8,1.3333333333333333,1.25,0.0
GJ Maxwell,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,0.0,1.4,0.0,0.20833333333333334,0.0
MJ McClenaghan,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,1.2,3.9666666666666672,1.5,1.4583333333333333,0.0
CH Morris,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,1.8,3.9333333333333336,0.0,1.2222222222222223,1.0
MC Henriques,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.4,3.4666666666666663,0.0,0.972972972972973,0.0
Anureet Singh,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.0,3.166666666666667,0.0,1.0588235294117647,0.0
B Kumar,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.0,3.9666666666666672,0.5,1.1285714285714286,0.0
S Nadeem,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,0.6,3.7,2.0,0.7333333333333333,1.0
JJ Bumrah,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.8,3.6333333333333337,0.0,0.896551724137931,1.0
MM Sharma,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.2,3.9333333333333336,1.1666666666666667,1.3275862068965518,0.0
KV Sharma,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,0.2,2.466666666666667,0.5,0.9302325581395349,1.0
MP Stoinis,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.6,3.6333333333333337,1.3333333333333333,1.5,1.0
Yuvraj Singh,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,0.2,1.8666666666666667,0.0,0.5522388059701493,0.0
R Vinay Kumar,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.8,3.3666666666666663,0.5,1.202020202020202,2.0
N Rana,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,1.4,3.5,0.0,1.4,2.0
A Nehra,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,2.0,3.6,1.0,1.3703703703703705,2.0
Harbhajan Singh,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.8,3.9,0.6666666666666666,1.0413223140495869,1.0
Mustafizur Rahman,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,1.2,3.9,3.0,1.2727272727272727,1.0
KH Pandya,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,0.2,2.6333333333333333,0.0,0.4444444444444444,0.0
Imran Tahir,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,1.4,3.8333333333333335,1.0,1.631578947368421,3.0
BCJ Cutting,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Sunrisers Hyderabad,2.0,4.0,0.0,2.0,1.0
AR Patel,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,1.2,4.033333333333333,0.6666666666666666,1.0238095238095237,1.0
A Mishra,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,1.0,3.8,0.5,1.2037037037037037,0.0
M Morkel,2016-05-16,Eden Gardens,Kolkata Knight Riders,0.6,3.6666666666666665,1.3333333333333333,1.2686567164179106,1.0
