match_id,date,batsman,venue,batting_team,team1,team2,runs,balls,wickets,opponent,runs_last_5,runs_last_10,runs_last_5_std,runs_diff_last_match,matches_played,target_runs,strike_rate,sr_last_5,venue_avg_runs,opp_avg_runs
485,2014-07-05,RV Uthappa,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,47,35,35,Delhi Daredevils,32.0,36.3,24.919871588754223,18.0,25,46.0,1.3428571428571427,1.399932523616734,47.0,38.0
491,2014-11-05,RV Uthappa,Barabati Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,46,29,29,Kings XI Punjab,35.0,33.5,25.80697580112788,-18.0,26,23.0,1.5862068965517242,1.2685039521881625,46.0,26.1
550,2015-02-05,RV Uthappa,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,23,22,22,Royal Challengers Bangalore,42.0,35.7,22.15851980616034,-1.0,27,30.0,1.0454545454545454,1.4165145622677382,9.666666666666666,31.142857142857142
555,2015-04-05,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,30,27,27,Sunrisers Hyderabad,45.6,32.6,14.926486525636232,-23.0,28,32.0,1.1111111111111112,1.2922721380253142,25.09090909090909,27.0
545,2015-07-05,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,32,33,33,Delhi Daredevils,42.2,33.7,16.39207125411551,7.0,29,9.0,0.9696969696969696,1.2671259391949046,25.09090909090909,38.0
518,2015-08-04,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,9,12,12,Mumbai Indians,35.6,33.8,10.502380682492898,2.0,30,17.0,0.75,1.2110653331342986,25.09090909090909,25.0
560,2015-09-05,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,17,11,11,Kings XI Punjab,28.0,31.5,13.509256086106296,-23.0,31,35.0,1.5454545454545454,1.09249390456287,25.09090909090909,26.1
522,2015-11-04,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,35,28,28,Royal Challengers Bangalore,22.2,32.1,9.47100839404126,8.0,32,1.0,1.25,1.0843434343434344,25.09090909090909,31.142857142857142
606,2016-02-05,RV Uthappa,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,1,4,4,Royal Challengers Bangalore,24.6,35.1,11.104053313993049,18.0,33,70.0,0.25,1.1252525252525252,9.666666666666666,31.142857142857142
608,2016-04-05,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Kings XI Punjab,70,49,49,Kings XI Punjab,18.8,30.5,14.601369798755185,-34.0,34,14.0,1.4285714285714286,0.9530303030303032,25.09090909090909,26.1
614,2016-08-05,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Gujarat Lions,14,10,10,Gujarat Lions,26.4,31.0,27.437201023428027,69.0,35,35.0,1.4,1.0448051948051948,25.09090909090909,14.0
578,2016-10-04,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,35,35,35,Delhi Daredevils,27.4,27.7,26.72639145114806,-56.0,36,4.0,1.0,1.1748051948051947,25.09090909090909,38.0
7,2017-09-04,RV Uthappa,Wankhede Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,4,3,3,Mumbai Indians,31.0,26.6,26.182054923172096,21.0,37,0.0,1.3333333333333333,1.0657142857142856,35.25,25.0
48,2017-09-05,RV Uthappa,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,0,1,1,Kings XI Punjab,24.8,24.7,28.560462181134252,-31.0,38,7.0,0.0,1.0823809523809522,0.0,26.1
7926,2018-03-05,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,7,9,9,Chennai Super Kings,24.6,21.7,28.771513689759185,-4.0,39,55.0,0.7777777777777778,1.0323809523809522,25.09090909090909,24.25
7930,2018-06-05,RV Uthappa,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,55,36,36,Mumbai Indians,12.0,19.2,13.838352503098056,7.0,40,13.0,1.5277777777777777,0.9022222222222224,35.25,25.0
7896,2018-08-04,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,13,12,12,Royal Challengers Bangalore,20.2,23.8,23.847431727546684,48.0,41,14.0,1.0833333333333333,0.9277777777777778,25.09090909090909,31.142857142857142
7934,2018-09-05,RV Uthappa,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,14,13,13,Mumbai Indians,15.8,23.4,22.420972325035333,-42.0,42,30.0,1.0769230769230769,0.9444444444444444,25.09090909090909,25.0
7898,2018-10-04,RV Uthappa,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,30,17,17,Chennai Super Kings,17.8,21.3,21.53369452741448,1.0,43,25.0,1.7647058823529411,0.8931623931623932,30.0,24.25
7937,2018-12-05,RV Uthappa,Holkar Cricket Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Kings XI Punjab,25,18,18,Kings XI Punjab,23.8,24.2,19.40876090841453,16.0,44,22.0,1.3888888888888888,1.2461035696329814,25.0,26.1
11343,2019-03-05,RV Uthappa,IS Bindra Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,22,14,14,Kings XI Punjab,27.4,19.7,17.038192392387174,-5.0,45,33.0,1.5714285714285714,1.3683257918552036,22.0,26.1
11153,2019-05-04,RV Uthappa,M. Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,33,25,25,Royal Challengers Bangalore,20.8,20.5,7.25947656515263,-3.0,46,46.0,1.32,1.3770559505853623,33.0,31.142857142857142
11347,2019-05-05,RV Uthappa,Wankhede Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,46,52,52,Mumbai Indians,24.8,20.3,7.39594483484025,11.0,47,26.0,0.8846153846153846,1.4243892839186956,35.25,25.0
11312,2019-07-04,RV Uthappa,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,26,16,16,Rajasthan Royals,31.2,24.5,9.311283477587828,13.0,48,13.0,1.625,1.3859277454571572,40.0,38.0
11314,2019-09-04,RV Uthappa,M. A. Chidambaram Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,13,11,11,Chennai Super Kings,30.4,27.1,9.607288899580364,-20.0,49,29.0,1.181818181818182,1.3579865689865689,13.0,24.25
558,2015-07-05,S Dhawan,Brabourne Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,54,36,36,Rajasthan Royals,20.0,25.0,14.317821063276352,-22.0,20,13.0,1.5,1.0168778280542985,54.0,48.0
561,2015-09-05,S Dhawan,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,13,10,10,Delhi Daredevils,24.2,23.1,20.72920644887305,39.0,21,26.0,1.3,0.9868778280542988,13.0,32.714285714285715
521,2015-11-04,S Dhawan,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,26,18,18,Chennai Super Kings,26.0,22.2,18.841443681416774,-41.0,22,24.0,1.4444444444444444,1.1468778280542986,26.0,20.6
564,2015-11-05,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Kings XI Punjab,24,19,19,Kings XI Punjab,29.0,24.5,16.95582495781317,13.0,23,47.0,1.263157894736842,1.2665359477124185,35.125,24.33333333333333
610,2016-06-05,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,47,40,40,Gujarat Lions,26.4,25.4,16.410362579784763,-2.0,24,82.0,1.175,1.3015204678362573,35.125,28.0
613,2016-08-05,S Dhawan,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,82,57,57,Mumbai Indians,32.8,26.4,17.079227148791013,23.0,25,33.0,1.4385964912280702,1.3365204678362572,57.5,54.0
616,2016-10-05,S Dhawan,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Rising Pune Supergiants,33,27,27,Rising Pune Supergiants,38.4,31.3,27.300183149568795,35.0,26,8.0,1.2222222222222223,1.3242397660818714,57.5,33.0
580,2016-12-04,S Dhawan,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,8,9,9,Royal Challengers Bangalore,42.4,34.2,23.901882771028728,-49.0,27,34.0,0.8888888888888888,1.3086842105263157,22.5,19.8
618,2016-12-05,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,34,37,37,Delhi Daredevils,38.8,33.9,27.994642344563,-25.0,28,28.0,0.918918918918919,1.1975730994152047,35.125,32.714285714285715
39,2017-02-05,S Dhawan,Feroz Shah Kotla,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,28,17,17,Delhi Daredevils,40.8,33.6,27.0129598526337,26.0,29,40.0,1.6470588235294117,1.12872530425162,42.0,32.714285714285715
1,2017-05-04,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,40,31,31,Royal Challengers Bangalore,37.0,34.9,27.258026340878025,-6.0,30,19.0,1.2903225806451613,1.2231370689575023,35.125,19.8
43,2017-06-05,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,19,12,12,Rising Pune Supergiant,28.6,33.5,12.280065146407,12.0,31,62.0,1.5833333333333333,1.1934822868409207,35.125,19.0
47,2017-08-05,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,62,46,46,Mumbai Indians,25.8,34.1,12.617448236470002,-21.0,32,9.0,1.3478260869565215,1.2657045090631427,35.125,54.0
6,2017-09-04,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,9,9,9,Gujarat Lions,36.6,37.7,16.1802348561447,43.0,33,48.0,1.0,1.3574919486766694,35.125,28.0
10,2017-12-04,S Dhawan,Wankhede Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,48,44,44,Mumbai Indians,31.6,36.2,20.476816158768436,-53.0,34,34.0,1.0909090909090908,1.3737081648928855,48.0,54.0
7929,2018-05-05,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,34,31,31,Delhi Daredevils,35.6,36.3,21.52440475367437,39.0,35,14.0,1.096774193548387,1.2624782183688217,35.125,32.714285714285715
7932,2018-07-05,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,14,20,20,Royal Challengers Bangalore,34.4,31.5,21.384573879317774,-14.0,36,85.0,0.7,1.2237685409494667,35.125,19.8
7897,2018-09-04,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,85,59,59,Rajasthan Royals,33.4,29.6,22.37856116911898,-20.0,37,94.0,1.4406779661016949,1.0471018742827998,35.125,48.0
7935,2018-10-05,S Dhawan,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,94,51,51,Delhi Daredevils,38.0,37.3,30.585944484354247,71.0,38,48.0,1.843137254901961,1.0656722501118343,42.0,32.714285714285715
7900,2018-12-04,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,48,28,28,Mumbai Indians,55.0,43.3,33.88214869219483,9.0,39,34.0,1.7142857142857142,1.2342997010922263,35.125,54.0
11149,2019-01-04,S Dhawan,IS Bindra Stadium,Delhi Capitals,Kings XI Punjab,Delhi Capitals,34,27,27,Kings XI Punjab,55.0,45.3,33.88214869219483,-46.0,40,19.0,1.2592592592592593,1.3589750257675512,34.0,24.33333333333333
11341,2019-01-05,S Dhawan,M. A. Chidambaram Stadium,Delhi Capitals,Chennai Super Kings,Delhi Capitals,19,13,13,Chennai Super Kings,55.0,44.7,33.88214869219483,-14.0,41,13.0,1.4615384615384617,1.391472038909726,19.0,20.6
11152,2019-04-04,S Dhawan,Feroz Shah Kotla Ground,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,13,14,14,Sunrisers Hyderabad,56.0,44.7,32.41141774128371,-15.0,42,20.0,0.9285714285714286,1.5437797312174182,16.5,15.5
11344,2019-04-05,S Dhawan,Feroz Shah Kotla Ground,Delhi Capitals,Rajasthan Royals,Delhi Capitals,20,12,12,Rajasthan Royals,41.6,39.8,32.30015479839067,-6.0,43,0.0,1.6666666666666667,1.4413584237113648,16.5,48.0
11311,2019-07-04,S Dhawan,M. Chinnaswamy Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,0,1,1,Royal Challengers Bangalore,26.8,40.9,14.1315250415516,7.0,44,18.0,0.0,1.406064306064306,0.0,19.8
11413,2019-08-05,S Dhawan,ACA-VDCA Stadium,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,18,17,17,Sunrisers Hyderabad,17.2,36.1,12.31665539016173,-20.0,45,18.0,1.0588235294117647,1.0632071632071631,18.0,15.5
11414,2019-10-05,S Dhawan,ACA-VDCA Stadium,Delhi Capitals,Delhi Capitals,Chennai Super Kings,18,14,14,Chennai Super Kings,14.0,34.5,8.276472678623424,18.0,46,98.0,1.2857142857142858,1.0231200172376642,18.0,20.6
435,2013-08-05,SK Raina,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,99,55,55,Sunrisers Hyderabad,32.2,28.5,39.46137351892354,10.0,20,1.0,1.8,1.2646560846560846,36.75,32.2
442,2013-12-05,SK Raina,Sawai Mansingh Stadium,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,1,2,2,Rajasthan Royals,47.4,35.2,48.60864120709403,89.0,21,31.0,0.5,1.2960846560846562,21.75,18.0
478,2014-02-05,SK Raina,JSCA International Stadium Complex,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,31,25,25,Kolkata Knight Riders,42.0,31.7,52.63553932468062,-98.0,22,47.0,1.24,1.1160846560846562,31.0,29.0
483,2014-05-05,SK Raina,Feroz Shah Kotla,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,47,29,29,Delhi Daredevils,28.2,33.2,41.493372964848255,30.0,23,35.0,1.6206896551724137,0.9937142857142856,47.0,26.75
486,2014-07-05,SK Raina,Barabati Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,35,27,27,Kings XI Punjab,37.6,36.2,38.7401600409704,16.0,24,19.0,1.2962962962962965,1.3178522167487683,35.0,40.42857142857143
490,2014-10-05,SK Raina,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,19,13,13,Mumbai Indians,42.6,37.4,35.78826623350173,-12.0,25,23.0,1.4615384615384617,1.291397190293742,15.2,12.75
551,2015-02-05,SK Raina,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,23,15,15,Sunrisers Hyderabad,26.6,37.0,17.458522274236156,-16.0,26,52.0,1.5333333333333334,1.2237048826014345,36.75,32.2
554,2015-04-05,SK Raina,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,52,50,50,Royal Challengers Bangalore,31.0,36.5,10.954451150103322,4.0,27,10.0,1.04,1.4303715492681008,26.363636363636363,33.333333333333336
559,2015-08-05,SK Raina,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Mumbai Indians,10,10,10,Mumbai Indians,35.2,31.7,14.429137188342205,29.0,28,4.0,1.0,1.390371549268101,26.363636363636363,12.75
519,2015-09-04,SK Raina,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Delhi Daredevils,4,7,7,Delhi Daredevils,27.8,32.7,16.23884232326923,-42.0,29,3.0,0.5714285714285714,1.2662336182336182,26.363636363636363,26.75
563,2015-10-05,SK Raina,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,3,6,6,Rajasthan Royals,21.6,32.1,18.555322686496183,-6.0,30,14.0,0.5,1.1212600732600733,26.363636363636363,18.0
521,2015-11-04,SK Raina,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,14,12,12,Sunrisers Hyderabad,18.4,22.5,20.403431084011338,-1.0,31,11.0,1.1666666666666667,0.9289523809523808,26.363636363636363,32.2
565,2015-12-05,SK Raina,Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,Chennai Super Kings,Delhi Daredevils,11,8,8,Delhi Daredevils,16.6,23.8,20.292855885754477,11.0,32,18.0,1.375,0.8556190476190476,11.0,26.75
604,2016-01-05,SK Raina,Saurashtra Cricket Association Stadium,Gujarat Lions,Kings XI Punjab,Gujarat Lions,18,15,15,Kings XI Punjab,8.4,21.8,4.722287581247038,-3.0,33,24.0,1.2,0.9226190476190476,36.66666666666666,40.42857142857143
607,2016-03-05,SK Raina,Saurashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Delhi Daredevils,24,21,21,Delhi Daredevils,10.0,18.9,6.442049363362561,7.0,34,20.0,1.1428571428571428,0.9626190476190476,36.66666666666666,26.75
610,2016-06-05,SK Raina,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,Gujarat Lions,Sunrisers Hyderabad,20,10,10,Sunrisers Hyderabad,14.0,17.8,7.842193570679058,6.0,35,14.0,2.0,1.0769047619047618,36.75,32.2
614,2016-08-05,SK Raina,Eden Gardens,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,14,18,18,Kolkata Knight Riders,17.4,17.9,5.079370039680111,-4.0,36,20.0,0.7777777777777778,1.376904761904762,23.0,29.0
579,2016-11-04,SK Raina,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,Kings XI Punjab,Gujarat Lions,20,11,11,Kings XI Punjab,17.4,17.0,5.079370039680111,-6.0,37,8.0,1.818181818181818,1.299126984126984,29.5,40.42857142857143
38,2017-01-05,SK Raina,Maharashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Rising Pune Supergiant,8,8,8,Rising Pune Supergiant,19.2,13.8,3.6331804249169775,6.0,38,77.0,1.0,1.3877633477633478,16.5,8.0
41,2017-04-05,SK Raina,Feroz Shah Kotla,Gujarat Lions,Gujarat Lions,Delhi Daredevils,77,43,43,Delhi Daredevils,17.2,13.6,6.260990336999406,-12.0,39,68.0,1.7906976744186047,1.3477633477633475,47.0,26.75
3,2017-07-04,SK Raina,Saurashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Kolkata Knight Riders,68,52,52,Kolkata Knight Riders,27.8,20.9,27.949955277245078,69.0,40,39.0,1.3076923076923077,1.47733145407564,36.66666666666666,29.0
46,2017-07-05,SK Raina,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,Kings XI Punjab,Gujarat Lions,39,25,25,Kings XI Punjab,37.4,27.4,32.47768464653846,-9.0,41,5.0,1.56,1.3388699156141015,29.5,40.42857142857143
6,2017-09-04,SK Raina,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,Gujarat Lions,Sunrisers Hyderabad,5,8,8,Sunrisers Hyderabad,42.4,29.9,29.78758130496667,-29.0,42,6.0,0.625,1.495314360058546,36.75,32.2
49,2017-10-05,SK Raina,Green Park,Gujarat Lions,Gujarat Lions,Delhi Daredevils,6,5,5,Delhi Daredevils,39.4,29.3,33.170770265400826,-34.0,43,32.0,1.2,1.2566779964221824,6.0,26.75
7926,2018-03-05,SK Raina,Eden Gardens,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,32,27,27,Kolkata Knight Riders,39.0,28.1,33.65263734092768,1.0,44,25.0,1.1851851851851851,1.2966779964221824,23.0,29.0
7928,2018-05-05,SK Raina,Maharashtra Cricket Association Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,25,21,21,Royal Challengers Bangalore,30.0,28.9,26.12470095522626,26.0,45,4.0,1.1904761904761905,1.1755754985754987,16.5,33.333333333333336
7894,2018-07-04,SK Raina,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,4,6,6,Mumbai Indians,21.4,29.4,15.339491516996253,-7.0,46,14.0,0.6666666666666666,1.1521322751322751,15.2,12.75
7898,2018-10-04,SK Raina,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,14,12,12,Kolkata Knight Riders,14.4,28.4,13.126309458488324,-21.0,47,59.0,1.1666666666666667,0.9734656084656084,26.363636363636363,29.0
7936,2018-11-05,SK Raina,Sawai Mansingh Stadium,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,59,41,41,Rajasthan Royals,16.2,27.8,12.091319200153473,10.0,48,60.0,1.4390243902439024,1.0817989417989418,21.75,18.0
11341,2019-01-05,SK Raina,M. A. Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,60,38,38,Delhi Capitals,26.8,32.9,20.92128103152385,45.0,49,17.0,1.5789473684210529,1.1296038198477223,24.75,35.5
11151,2019-03-04,SK Raina,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,17,16,16,Mumbai Indians,32.4,31.2,25.832150510555635,1.0,50,53.0,1.0625,1.2083562564948958,15.2,12.75
11346,2019-05-05,SK Raina,IS Bindra Stadium,Chennai Super Kings,Chennai Super Kings,Kings XI Punjab,53,38,38,Kings XI Punjab,30.8,26.1,26.64019519448008,-43.0,51,18.0,1.394736842105263,1.1827610183996575,53.0,40.42857142857143
11309,2019-06-04,SK Raina,M. A. Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Kings XI Punjab,18,21,21,Kings XI Punjab,40.6,27.5,23.09328906847181,36.0,52,6.0,0.8571428571428571,1.328375053487377,24.75,40.42857142857143
11412,2019-07-05,SK Raina,M. A. Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,6,7,7,Mumbai Indians,41.4,28.8,21.984085152673504,-35.0,53,15.0,0.8571428571428571,1.2664702915826151,24.75,12.75
11314,2019-09-04,SK Raina,M. A. Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,15,14,14,Kolkata Knight Riders,30.8,28.8,24.056184236075342,-12.0,54,11.0,1.0714285714285714,1.150093984962406,24.75,29.0
11414,2019-10-05,SK Raina,ACA-VDCA Stadium,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,11,13,13,Delhi Capitals,21.8,27.1,18.07484439767049,9.0,55,4.0,0.8461538461538461,1.0485902255639097,11.0,35.5
11316,2019-11-04,SK Raina,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,4,4,4,Rajasthan Royals,20.6,25.7,18.662797217994957,-4.0,56,9.0,1.0,1.005320994794679,21.75,18.0
563,2015-10-05,SR Watson,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,28,30,30,Chennai Super Kings,14.6,22.6,10.310189135025604,-9.0,20,34.0,0.9333333333333332,0.8255384615384616,35.0,49.0
606,2016-02-05,SR Watson,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,34,21,21,Kolkata Knight Riders,18.0,24.9,11.554220008291344,16.0,21,36.0,1.619047619047619,0.8122051282051282,18.857142857142858,27.5
611,2016-07-05,SR Watson,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,36,13,13,Rising Pune Supergiants,24.6,25.2,8.414273587185056,6.0,22,1.0,2.769230769230769,1.096014652014652,18.857142857142858,36.0
615,2016-09-05,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,1,3,3,Kings XI Punjab,26.2,21.8,9.859006035092994,2.0,23,15.0,0.3333333333333333,1.4258608058608058,1.0,12.0
617,2016-11-05,SR Watson,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,15,14,14,Mumbai Indians,22.2,20.3,15.13935269422045,-35.0,24,19.0,1.0714285714285714,1.3309890109890108,18.857142857142858,13.0
580,2016-12-04,SR Watson,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,19,9,9,Sunrisers Hyderabad,22.8,18.7,14.68672870315238,14.0,25,3.0,2.111111111111111,1.345274725274725,18.857142857142858,16.0
37,2017-01-05,SR Watson,Wankhede Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,3,5,5,Mumbai Indians,21.0,19.5,14.439529078193653,4.0,26,22.0,0.6,1.5808302808302808,13.25,13.0
1,2017-05-04,SR Watson,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,22,17,17,Sunrisers Hyderabad,14.8,19.7,14.113823011501877,-16.0,27,3.0,1.2941176470588236,1.3770207570207569,22.0,16.0
42,2017-05-05,SR Watson,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,3,6,6,Kings XI Punjab,12.0,19.1,9.486832980505133,19.0,28,24.0,0.5,1.081998132586368,18.857142857142858,12.0
5,2017-08-04,SR Watson,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,24,25,25,Delhi Daredevils,12.4,17.3,8.93308457365091,-19.0,29,1.0,0.96,1.1153314659197011,18.857142857142858,20.33333333333333
8,2017-10-04,SR Watson,Holkar Cricket Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,1,4,4,Kings XI Punjab,14.2,18.5,10.37786105129568,21.0,30,36.0,0.25,1.093045751633987,1.0,12.0
7926,2018-03-05,SR Watson,Eden Gardens,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,36,25,25,Kolkata Knight Riders,10.6,15.8,11.371015785759855,-23.0,31,11.0,1.44,0.7208235294117646,36.0,27.5
7928,2018-05-05,SR Watson,Maharashtra Cricket Association Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,11,14,14,Royal Challengers Bangalore,17.2,16.0,14.889593681494466,35.0,32,16.0,0.7857142857142857,0.8888235294117646,11.0,6.0
7894,2018-07-04,SR Watson,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,16,14,14,Mumbai Indians,15.0,13.5,14.81553239002905,-25.0,33,42.0,1.1428571428571428,0.7871428571428571,13.25,13.0
